2026-03-08T19:16:14.247783447Z 2026-03-08 19:16:14.247 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image step=resolve_cover_from_google_photos step_name=resolve_cover_from_google_photos event=success duration_ms=875.16 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:14.247968582Z 2026-03-08 19:16:14.247 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image event=success duration_ms=875.55 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:14.248153937Z 2026-03-08 19:16:14.248 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji event=start keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:14.248364163Z 2026-03-08 19:16:14.248 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji step=resolve_icon_emoji step_name=resolve_icon_emoji keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.33453195Z 2026-03-08 19:16:16.334 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji step=resolve_icon_emoji step_name=resolve_icon_emoji event=success duration_ms=2085.83 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.334835269Z 2026-03-08 19:16:16.334 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji event=success duration_ms=2086.49 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.335032054Z 2026-03-08 19:16:16.334 | INFO | app.pipeline_lib.logging:_emit:35 - stage_completed | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution event=success duration_ms=2962.8 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.33522425Z 2026-03-08 19:16:16.335 | INFO | app.pipeline_lib.logging:_emit:35 - global_pipeline_completed | run_id=508cd9ae global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline event=success duration_ms=9378.64 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.571099316Z 2026-03-08 19:16:16.570 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_request_completed | run_id=508cd9ae duration_ms=9614.67 property_count=13 keywords_preview=Primary Keywords: (Ingebretsen's Scandinavian stor... dry_run=False
2026-03-08T19:16:16.571467206Z 2026-03-08 19:16:16.571 | INFO | app.queue.events:_on_success:45 - Pipeline executed successfully!
2026-03-08T19:20:37.40205118Z INFO:     71.195.19.13:0 - "POST /locations HTTP/1.1" 200 OK
2026-03-08T19:20:37.402309817Z 2026-03-08 19:20:37.402 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_request_started | run_id=4e0bdc4d keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.402735099Z 2026-03-08 19:20:37.402 | INFO | app.pipeline_lib.logging:_emit:35 - global_pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.402903343Z 2026-03-08 19:20:37.402 | INFO | app.pipeline_lib.logging:_emit:35 - stage_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.403081188Z 2026-03-08 19:20:37.402 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=load_latest_schema pipeline_name=load_latest_schema event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.403286314Z 2026-03-08 19:20:37.403 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=load_latest_schema pipeline_name=load_latest_schema step=fetch_schema step_name=fetch_schema keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.403485989Z 2026-03-08 19:20:37.403 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=load_latest_schema pipeline_name=load_latest_schema step=fetch_schema step_name=fetch_schema event=success duration_ms=0.01 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.403696015Z 2026-03-08 19:20:37.403 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=load_latest_schema pipeline_name=load_latest_schema event=success duration_ms=0.43 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.40388734Z 2026-03-08 19:20:37.403 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:37.404100516Z 2026-03-08 19:20:37.403 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache step=rewrite_query_with_claude step_name=rewrite_query_with_claude keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.730712684Z 2026-03-08 19:20:38.730 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache step=rewrite_query_with_claude step_name=rewrite_query_with_claude event=success duration_ms=1326.3 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.730948861Z 2026-03-08 19:20:38.730 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache step=google_places_to_cache step_name=google_places_to_cache keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.998525127Z 2026-03-08 19:20:38.998 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache step=google_places_to_cache step_name=google_places_to_cache event=success duration_ms=267.27 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.998707902Z 2026-03-08 19:20:38.998 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research pipeline=query_to_google_cache pipeline_name=query_to_google_cache event=success duration_ms=1594.63 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.998895097Z 2026-03-08 19:20:38.998 | INFO | app.pipeline_lib.logging:_emit:35 - stage_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=research stage_name=research event=success duration_ms=1595.83 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.999109633Z 2026-03-08 19:20:38.999 | INFO | app.pipeline_lib.logging:_emit:35 - stage_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=property_resolution stage_name=property_resolution event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.999294448Z 2026-03-08 19:20:38.999 | INFO | app.pipeline_lib.logging:_emit:35 - stage_fan_out_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=property_resolution stage_name=property_resolution event=join_wait keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:38.99972267Z 2026-03-08 19:20:38.999 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=constant_value_Source pipeline_name=constant_value_Source event=start
2026-03-08T19:20:39.000117091Z 2026-03-08 19:20:38.999 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=constant_value_Source pipeline_name=constant_value_Source step=set_constant_value step_name=set_constant_value property_name=Source
2026-03-08T19:20:39.000357527Z 2026-03-08 19:20:39.000 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=location_relation_Location pipeline_name=location_relation_Location event=start
2026-03-08T19:20:39.00083367Z 2026-03-08 19:20:39.000 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=constant_value_Source pipeline_name=constant_value_Source step=set_constant_value step_name=set_constant_value property_name=Source event=success duration_ms=0.01
2026-03-08T19:20:39.001102058Z 2026-03-08 19:20:39.000 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=description_Notes pipeline_name=description_Notes event=start
2026-03-08T19:20:39.001324454Z 2026-03-08 19:20:39.001 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=constant_value_Source pipeline_name=constant_value_Source event=success duration_ms=1.26
2026-03-08T19:20:39.001738985Z 2026-03-08 19:20:39.001 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=coordinates_Coordinates pipeline_name=coordinates_Coordinates event=start
2026-03-08T19:20:39.001987122Z 2026-03-08 19:20:39.001 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=tags_Tags event=start
2026-03-08T19:20:39.002412304Z 2026-03-08 19:20:39.002 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=location_relation_Location step=build_location_candidate step_name=build_location_candidate property_name=Location
2026-03-08T19:20:39.002768754Z 2026-03-08 19:20:39.002 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=description_Notes step=build_fact_pack step_name=build_fact_pack property_name=Notes
2026-03-08T19:20:39.003083312Z 2026-03-08 19:20:39.002 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=coordinates_Coordinates step=extract_coordinates step_name=extract_coordinates
2026-03-08T19:20:39.003430112Z 2026-03-08 19:20:39.003 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=primary_type_Main Type pipeline_name=primary_type_Main Type event=start
2026-03-08T19:20:39.003690379Z 2026-03-08 19:20:39.003 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=coordinates_Coordinates step=extract_coordinates step_name=extract_coordinates event=success duration_ms=0.01
2026-03-08T19:20:39.003907305Z 2026-03-08 19:20:39.003 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=location_relation_Location step=build_location_candidate step_name=build_location_candidate property_name=Location event=success duration_ms=0.02
2026-03-08T19:20:39.004380648Z 2026-03-08 19:20:39.004 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=noop_Yelp pipeline_name=noop_Yelp event=start
2026-03-08T19:20:39.004543073Z 2026-03-08 19:20:39.004 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=noop_Yelp pipeline_name=location_relation_Location step=resolve_location_relation step_name=resolve_location_relation property_name=Location
2026-03-08T19:20:39.004926453Z 2026-03-08 19:20:39.004 | INFO | app.pipeline_lib.steps.location_relation:execute:136 - location_relation_resolution_started | run_id=4e0bdc4d property_name=Location
2026-03-08T19:20:39.00517022Z 2026-03-08 19:20:39.004 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=latitude_Latitude pipeline_name=latitude_Latitude event=start
2026-03-08T19:20:39.005447158Z 2026-03-08 19:20:39.005 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=latitude_Latitude pipeline_name=tags_Tags step=infer_tags step_name=infer_tags property_name=Tags
2026-03-08T19:20:39.005839088Z 2026-03-08 19:20:39.005 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=neighborhood_Neighborhood event=start
2026-03-08T19:20:39.006047324Z 2026-03-08 19:20:39.005 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=coordinates_Coordinates step=format_coordinates step_name=format_coordinates property_name=Coordinates
2026-03-08T19:20:39.006382703Z 2026-03-08 19:20:39.006 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=noop_Yelp step=no_op step_name=no_op property_name=Yelp
2026-03-08T19:20:39.006666361Z 2026-03-08 19:20:39.006 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=description_Notes step=build_fact_pack step_name=build_fact_pack property_name=Notes event=success duration_ms=0.01
2026-03-08T19:20:39.006853756Z 2026-03-08 19:20:39.006 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=longitude_Longitude pipeline_name=longitude_Longitude event=start
2026-03-08T19:20:39.007169235Z 2026-03-08 19:20:39.007 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=google_maps_Google Maps pipeline_name=google_maps_Google Maps event=start
2026-03-08T19:20:39.007522235Z 2026-03-08 19:20:39.007 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=address_Address pipeline_name=address_Address event=start
2026-03-08T19:20:39.007923756Z 2026-03-08 19:20:39.007 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=title_Name pipeline_name=title_Name event=start
2026-03-08T19:20:39.008922113Z 2026-03-08 19:20:39.008 | INFO | app.services.claude_service:choose_option_from_context:92 - claude_option_selection_options | property_name=Location options=["Massachusetts", "Las Vegas", "Missouri", "St. Louis", "Cold Spring, MN", "Carlisle, PA", "South Dakota", "Salem, MA", "Washington", "Mexico City", "Ketchikan, Alaska", "Twin Cities, MN", "Boston,  MA", "Chicago", "New York", "Tulum", "Calgary", "Milwaukee", "Minnesota", "Ohio", "Austin", "Los Angeles"]
2026-03-08T19:20:39.008932544Z 2026-03-08 19:20:39.008 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL event=start
2026-03-08T19:20:39.009286233Z 2026-03-08 19:20:39.009 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=latitude_Latitude step=extract_latitude step_name=extract_latitude
2026-03-08T19:20:39.00951914Z 2026-03-08 19:20:39.009 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=infer_primary_type step_name=infer_primary_type property_name=Main Type
2026-03-08T19:20:39.009820658Z 2026-03-08 19:20:39.009 | INFO | app.custom_pipelines.tags:execute:60 - tags_multi_select_request | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=tags_Tags step=infer_tags step_name=infer_tags property_name=Tags
2026-03-08T19:20:39.010058915Z 2026-03-08 19:20:39.009 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=infer_neighborhood step_name=infer_neighborhood property_name=Neighborhood
2026-03-08T19:20:39.010411394Z 2026-03-08 19:20:39.010 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=coordinates_Coordinates step=format_coordinates step_name=format_coordinates property_name=Coordinates event=success duration_ms=0.02
2026-03-08T19:20:39.015575837Z 2026-03-08 19:20:39.010 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=noop_Yelp step=no_op step_name=no_op property_name=Yelp event=success duration_ms=0.0
2026-03-08T19:20:39.015734811Z 2026-03-08 19:20:39.010 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=description_Notes step=claude_polish_description step_name=claude_polish_description property_name=Notes
2026-03-08T19:20:39.016095311Z 2026-03-08 19:20:39.010 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=longitude_Longitude step=extract_longitude step_name=extract_longitude
2026-03-08T19:20:39.016251575Z 2026-03-08 19:20:39.015 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=google_maps_Google Maps step=extract_google_maps_uri step_name=extract_google_maps_uri
2026-03-08T19:20:39.016500462Z 2026-03-08 19:20:39.016 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=address_Address step=extract_formatted_address step_name=extract_formatted_address
2026-03-08T19:20:39.016742949Z 2026-03-08 19:20:39.016 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=title_Name step=extract_display_name step_name=extract_display_name
2026-03-08T19:20:39.016947055Z 2026-03-08 19:20:39.016 | INFO | app.services.claude_service:choose_option_from_context:101 - claude_option_selection_request | property_name=Location
2026-03-08T19:20:39.01715697Z 2026-03-08 19:20:39.017 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL step=extract_website_uri step_name=extract_website_uri
2026-03-08T19:20:39.017404417Z 2026-03-08 19:20:39.017 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=latitude_Latitude step=extract_latitude step_name=extract_latitude event=success duration_ms=0.0
2026-03-08T19:20:39.017686015Z 2026-03-08 19:20:39.017 | INFO | app.custom_pipelines.primary_type:execute:59 - main_type_option_selection_request | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=infer_primary_type step_name=infer_primary_type property_name=Main Type
2026-03-08T19:20:39.017940252Z 2026-03-08 19:20:39.017 | INFO | app.services.claude_service:choose_multi_select_from_context:268 - claude_multi_select_options | property_name=Tags options=Restaurant, Brewery, Dog Park, Bar, Food Truck, Movie Theater, Entertainment, Nature, Ramen, Pizza, Seafood, Distillery, Arcade, Museum, Always Free, Free Sometimes, Farm, Landmark, Church, History, Prison, Street, Park, Asylum, Beachside, Oktys-Birthday-Dinner-2024, Deli, House, Burger, Diner, Billiards, Art, Donuts, Chicken, Photography, Literature, Planetarium, Hot Dogs, Tacos, Michelin Starred, Shopping allow_suggest_new=True
2026-03-08T19:20:39.018133347Z 2026-03-08 19:20:39.017 | INFO | app.custom_pipelines.neighborhood:execute:68 - neighborhood_option_selection_request | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=infer_neighborhood step_name=infer_neighborhood property_name=Neighborhood
2026-03-08T19:20:39.018414495Z 2026-03-08 19:20:39.018 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=coordinates_Coordinates pipeline_name=coordinates_Coordinates event=success duration_ms=15.3
2026-03-08T19:20:39.018620041Z 2026-03-08 19:20:39.018 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=noop_Yelp pipeline_name=noop_Yelp event=success duration_ms=12.26
2026-03-08T19:20:39.019948087Z 2026-03-08 19:20:39.019 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=longitude_Longitude step=extract_longitude step_name=extract_longitude event=success duration_ms=0.0
2026-03-08T19:20:39.020375409Z 2026-03-08 19:20:39.020 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=google_maps_Google Maps step=extract_google_maps_uri step_name=extract_google_maps_uri event=success duration_ms=0.0
2026-03-08T19:20:39.020556094Z 2026-03-08 19:20:39.020 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=address_Address step=extract_formatted_address step_name=extract_formatted_address event=success duration_ms=0.0
2026-03-08T19:20:39.02078674Z 2026-03-08 19:20:39.020 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=title_Name step=extract_display_name step_name=extract_display_name event=success duration_ms=0.0
2026-03-08T19:20:39.02184791Z 2026-03-08 19:20:39.021 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL step=extract_website_uri step_name=extract_website_uri event=success duration_ms=0.0
2026-03-08T19:20:39.022119017Z 2026-03-08 19:20:39.021 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=latitude_Latitude step=format_latitude step_name=format_latitude property_name=Latitude
2026-03-08T19:20:39.022461756Z 2026-03-08 19:20:39.022 | INFO | app.services.claude_service:choose_option_from_context:92 - claude_option_selection_options | property_name=Main Type options=["Museum", "Landmark", "Park", "Restaurant/Bar", "Business", "Historic Site", "House", "Bridge"]
2026-03-08T19:20:39.02294963Z 2026-03-08 19:20:39.022 | INFO | app.services.claude_service:choose_multi_select_from_context:278 - claude_multi_select_request | property_name=Tags
2026-03-08T19:20:39.023089804Z 2026-03-08 19:20:39.022 | INFO | app.services.claude_service:choose_option_with_suggest_from_context:178 - claude_option_suggest_request | property_name=Neighborhood
2026-03-08T19:20:39.023503925Z 2026-03-08 19:20:39.023 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=longitude_Longitude step=format_longitude step_name=format_longitude property_name=Longitude
2026-03-08T19:20:39.023714731Z 2026-03-08 19:20:39.023 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=google_maps_Google Maps step=format_google_maps step_name=format_google_maps property_name=Google Maps
2026-03-08T19:20:39.024350288Z 2026-03-08 19:20:39.024 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL step=format_website step_name=format_website property_name=URL
2026-03-08T19:20:39.024548494Z 2026-03-08 19:20:39.023 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=address_Address step=format_address step_name=format_address property_name=Address
2026-03-08T19:20:39.025077059Z 2026-03-08 19:20:39.024 | INFO | app.services.claude_service:choose_option_from_context:101 - claude_option_selection_request | property_name=Main Type
